timestamp,open,high,low,close,volume,returns
2025-12-10 11:00:00,29.199,29.375,28.996,29.123,210460.18,-0.0025686690869237694
2025-12-10 12:00:00,29.129,29.15,28.75,28.829,351744.22,-0.01009511382755901
2025-12-10 13:00:00,28.821,29.021,28.731,28.806,154101.64,-0.0007978077630164115
2025-12-10 14:00:00,28.799,29.325,28.756,29.064,284986.33,0.008956467402624346
2025-12-10 15:00:00,29.059,29.163,28.793,29.047,150950.79,-0.0005849160473437864
2025-12-10 16:00:00,29.048,29.296,28.938,29.049,216545.02,6.885392639510712e-05
2025-12-10 17:00:00,29.049,29.205,28.897,28.927,107251.87,-0.004199800337361004
2025-12-10 18:00:00,28.923,29.458,28.821,29.249,552075.19,0.011131468869913785
2025-12-10 19:00:00,29.253,29.965,28.858,29.5,1267508.02,0.008581489965469036
2025-12-10 20:00:00,29.5,30.003,29.043,29.227,1038461.6,-0.00925423728813557
2025-12-10 21:00:00,29.236,29.896,28.992,29.567,422418.43,0.01163307900229249
2025-12-10 22:00:00,29.571,29.736,29.149,29.319,259593.42,-0.008387729563364643
2025-12-10 23:00:00,29.312,29.332,28.831,28.843,208810.3,-0.016235205839216893
2025-12-11 00:00:00,28.842,28.959,28.385,28.683,479699.91,-0.005547273168533096
2025-12-11 01:00:00,28.682,29.193,28.442,28.652,337270.27,-0.0010807795558344102
2025-12-11 02:00:00,28.652,28.756,28.223,28.667,419489.31,0.0005235236632696871
2025-12-11 03:00:00,28.677,28.792,28.149,28.636,714755.35,-0.0010813827746189997
2025-12-11 04:00:00,28.632,28.863,28.4,28.543,242766.26,-0.0032476602877496985
2025-12-11 05:00:00,28.543,28.78,28.457,28.572,132938.87,0.00101601093087611
2025-12-11 06:00:00,28.572,28.598,27.946,28.008,430602.25,-0.01973960520789586
2025-12-11 07:00:00,28.009,28.203,27.946,28.097,266235.26,0.003177663524707386
2025-12-11 08:00:00,28.096,28.122,27.794,27.95,254241.58,-0.005231875289176902
2025-12-11 09:00:00,27.954,28.102,27.881,27.923,93876.69,-0.0009660107334525936
2025-12-11 10:00:00,27.93,27.951,27.344,27.549,481823.91,-0.01339397629194572
2025-12-11 11:00:00,27.549,27.703,27.091,27.228,992989.11,-0.011651965588587498
2025-12-11 12:00:00,27.232,27.397,27.042,27.085,371398.5,-0.005251946525635431
2025-12-11 13:00:00,27.087,27.657,26.874,27.536,1108760.37,0.016651282997969474
2025-12-11 14:00:00,27.535,27.731,27.198,27.513,623533.46,-0.0008352701917490046
2025-12-11 15:00:00,27.504,28.136,27.407,27.55,835074.43,0.0013448188129248084
2025-12-11 16:00:00,27.55,27.949,27.446,27.827,271830.58,0.010054446460979971
2025-12-11 17:00:00,27.827,28.445,27.77,28.089,349193.61,0.009415316059941725
2025-12-11 18:00:00,28.087,28.558,28.054,28.35,436231.69,0.009291893623838643
2025-12-11 19:00:00,28.345,28.511,28.121,28.189,554587.22,-0.005679012345679024
2025-12-11 20:00:00,28.19,28.658,28.184,28.647,483969.35,0.016247472418319253
2025-12-11 21:00:00,28.647,29.088,28.606,28.949,866097.72,0.010542116102908006
2025-12-11 22:00:00,28.951,29.075,28.808,28.921,349092.02,-0.0009672182113372729
2025-12-11 23:00:00,28.92,29.239,28.861,29.159,303128.45,0.008229314339061489
2025-12-12 00:00:00,29.16,29.276,28.854,28.959,301052.62,-0.006858945780033543
2025-12-12 01:00:00,28.972,29.283,28.904,29.247,245304.33,0.009945094789184816
2025-12-12 02:00:00,29.247,29.435,29.13,29.434,337420.67,0.006393818169385002
2025-12-12 03:00:00,29.422,29.631,29.169,29.467,318571.71,0.0011211524087788582
2025-12-12 04:00:00,29.466,29.597,29.285,29.49,141194.63,0.0007805341568534185
2025-12-12 05:00:00,29.492,29.676,29.315,29.602,243818.77,0.0037978975924042313
2025-12-12 06:00:00,29.6,29.828,29.385,29.426,373214.38,-0.005945544219985166
2025-12-12 07:00:00,29.432,29.673,29.406,29.501,174491.9,0.0025487663970640284
2025-12-12 08:00:00,29.501,29.555,29.16,29.22,234232.28,-0.009525100844039236
2025-12-12 09:00:00,29.224,29.82,29.145,29.82,204757.58,0.02053388090349073
2025-12-12 10:00:00,29.82,29.993,29.461,29.477,524680.36,-0.011502347417840397
2025-12-12 11:00:00,29.476,29.951,29.374,29.866,232672.32,0.01319672965362817
2025-12-12 12:00:00,29.867,29.903,29.618,29.881,124658.89,0.0005022433536463478
2025-12-12 13:00:00,29.88,29.88,29.559,29.571,74957.49,-0.010374485458987226
2025-12-12 14:00:00,29.577,29.844,29.444,29.751,214500.78,0.006087044739778724
2025-12-12 15:00:00,29.75,29.751,28.593,28.892,1205052.53,-0.02887297905952746
2025-12-12 16:00:00,28.893,29.333,28.698,28.99,584119.95,0.0033919424062023307
2025-12-12 17:00:00,28.986,30.309,28.958,29.465,1444759.96,0.01638496033114878
2025-12-12 18:00:00,29.465,30.205,29.45,29.65,421884.04,0.006278635669438204
2025-12-12 19:00:00,29.651,29.651,28.679,28.841,1179421.01,-0.027284991568296668
2025-12-12 20:00:00,28.839,29.076,28.4,28.403,939410.95,-0.015186713359453652
2025-12-12 21:00:00,28.41,28.688,28.361,28.666,324285.08,0.00925958525507875
2025-12-12 22:00:00,28.674,28.894,28.607,28.869,228371.91,0.00708156003627991
2025-12-12 23:00:00,28.869,28.926,28.566,28.616,149623.92,-0.008763725795836397
2025-12-13 00:00:00,28.616,28.832,28.577,28.759,89688.24,0.00499720436119655
2025-12-13 01:00:00,28.759,28.866,28.37,28.439,156885.59,-0.01112695156298904
2025-12-13 02:00:00,28.439,28.521,28.361,28.382,92270.34,-0.002004289883610455
2025-12-13 03:00:00,28.383,28.672,28.361,28.534,106824.83,0.005355507011486127
2025-12-13 04:00:00,28.534,28.552,28.255,28.264,239591.39,-0.00946239573841734
2025-12-13 05:00:00,28.264,28.418,28.091,28.228,380427.84,-0.0012737050665155847
2025-12-13 06:00:00,28.228,28.398,27.985,28.238,515953.51,0.00035425818336398684
2025-12-13 07:00:00,28.237,28.25,27.957,28.045,355680.96,-0.0068347616686733614
2025-12-13 08:00:00,28.045,28.356,28.006,28.026,518583.94,-0.0006774826172223358
2025-12-13 09:00:00,28.026,28.301,27.939,28.149,338247.4,0.004388781845429346
2025-12-13 10:00:00,28.149,28.471,28.038,28.392,285185.37,0.008632633486091779
2025-12-13 11:00:00,28.392,29.045,28.368,28.944,466900.16,0.019442096365173356
2025-12-13 12:00:00,28.939,29.36,28.888,29.338,277419.17,0.013612493090105149
2025-12-13 13:00:00,29.339,29.5,29.057,29.097,280464.51,-0.00821460222237369
2025-12-13 14:00:00,29.098,29.217,28.848,28.97,320371.93,-0.0043647111386054815
2025-12-13 15:00:00,28.973,29.23,28.973,29.2,71180.12,0.00793924749741115
2025-12-13 16:00:00,29.2,29.391,28.791,28.95,221207.91,-0.008561643835616417
2025-12-13 17:00:00,28.951,29.093,28.793,29.022,161109.84,0.00248704663212429
2025-12-13 18:00:00,29.022,29.1,28.91,28.932,68998.77,-0.0031010957204878897
2025-12-13 19:00:00,28.932,29.109,28.818,28.936,253806.64,0.00013825521913446437
2025-12-13 20:00:00,28.935,29.075,28.673,28.732,263136.66,-0.0070500414708322134
2025-12-13 21:00:00,28.728,29.179,28.627,29.1,327871.65,0.01280801893359329
2025-12-13 22:00:00,29.099,29.216,28.961,29.03,118060.02,-0.002405498281786933
2025-12-13 23:00:00,29.025,29.775,28.973,29.622,331742.65,0.020392697209782984
2025-12-14 00:00:00,29.623,29.88,29.455,29.467,354121.05,-0.005232597393828975
2025-12-14 01:00:00,29.474,29.79,29.357,29.54,319843.35,0.002477347541317343
