entry_time,exit_time,side,entry_price,exit_price,quantity,pnl
2026-02-26 11:50:00,2026-02-26 11:50:00,LONG,28.490150130139998,28.421332547987642,268.7863271073379,-21.552931381967134
2026-02-26 12:20:00,2026-02-26 12:45:00,LONG,28.461109576375,28.636886664662235,198.6564808570274,32.6436965234355
2026-02-26 12:50:00,2026-02-26 12:50:00,SHORT,28.734872625359998,28.79614357934388,218.73716493606113,-15.921749490417291
2026-02-26 13:20:00,2026-02-26 13:25:00,SHORT,28.8128804238,28.870527076072637,223.09426184955012,-15.436976907759364
2026-02-26 13:50:00,2026-02-26 14:05:00,SHORT,28.967080752224998,28.811010730367403,195.17375121871692,28.211510402474467
2026-02-26 14:30:00,2026-02-26 14:35:00,SHORT,29.04090321924,29.102173239527545,195.2526515272925,-14.23604451636381
2026-02-27 04:15:00,2026-02-27 04:15:00,SHORT,29.37593671254,29.46525213915544,192.73892492787462,-19.486199713346025
2026-02-27 05:25:00,2026-02-27 06:05:00,LONG,28.975101620440004,29.16220403843568,195.04614829255246,34.21841573691217
2026-02-27 06:20:00,2026-02-27 06:20:00,LONG,28.98810032018,28.93569187781572,216.80974078997235,-13.872076746448485
2026-02-27 07:35:00,2026-02-27 07:45:00,SHORT,29.125143944325,29.17104799469903,220.688495850654,-12.705581712232377
2026-02-27 08:05:00,2026-02-27 08:05:00,SHORT,29.4279419115,29.479679439170553,238.90167833146234,-15.17728015109227
2026-02-27 08:35:00,2026-02-27 08:35:00,SHORT,29.521951309619997,29.580586007793197,191.243815474305,-13.476365050665638
2026-02-27 09:05:00,2026-02-27 09:05:00,LONG,29.34306481308,29.52248765262407,192.17628184922108,32.21140541919984
2026-02-27 09:35:00,2026-02-27 09:35:00,SHORT,29.929992101459998,29.731038257113966,189.00708775015738,35.35593593383548
2026-02-27 10:05:00,2026-02-27 10:10:00,LONG,29.41305781168,29.33378500834578,193.07903980152875,-17.571412367408985
2026-02-27 10:50:00,2026-02-27 10:50:00,LONG,29.29007011414,29.204302300641487,214.45724584156116,-20.898758759991875
2026-02-27 11:20:00,2026-02-27 11:20:00,LONG,28.87111202252,28.790693511947033,217.09440237669372,-19.958527853656364
2026-02-27 11:50:00,2026-02-27 11:50:00,LONG,28.483100775275005,28.407081877362007,246.37157685328273,-21.528374771844568
2026-02-27 12:30:00,2026-02-27 12:30:00,LONG,28.1027529943,28.02916288266117,227.47760486742195,-19.29050507312249
2026-02-27 14:05:00,2026-02-27 14:20:00,SHORT,28.18481763636,27.997702082329372,199.36834950552307,35.07217691225693
2026-02-27 15:05:00,2026-02-27 15:05:00,SHORT,28.29682883412,28.076322774096663,220.86017044396147,46.22062942734971
2026-02-27 16:15:00,2026-02-27 16:20:00,LONG,28.02819633938,27.95969070272701,202.23972327849506,-16.11638504398654
2026-02-27 16:45:00,2026-02-27 16:45:00,LONG,27.59024014814,27.517807480219933,254.99435152152833,-21.276675374737287
2026-02-27 17:15:00,2026-02-27 17:15:00,LONG,27.33926525316,27.268690291244756,256.7623573953844,-20.921622875353616
2026-02-27 18:30:00,2026-02-27 18:50:00,SHORT,27.5377529493,27.353630358239386,204.54690955299984,35.42366675840623
2026-02-27 19:00:00,2026-02-27 19:05:00,LONG,27.21427775566,27.157439705963522,207.79025941844634,-14.067613667926711
2026-02-27 19:30:00,2026-02-27 19:35:00,LONG,27.07329185848,27.016164664126116,208.564699267314,-14.168563413815377
2026-02-27 20:15:00,2026-02-27 20:50:00,SHORT,27.19071825624,27.24423843172739,207.3140097690828,-13.354727108790101
2026-02-27 20:55:00,2026-02-27 20:55:00,SHORT,27.25472465496,27.298650016954188,279.10418080086026,-15.30741911574944
2026-02-27 23:55:00,2026-02-28 00:25:00,SHORT,27.352734453,27.397349233980822,205.46576599475043,-11.41849708754692
2026-02-28 00:35:00,2026-02-28 00:35:00,SHORT,27.39673885212,27.438445613318333,204.88903779514914,-10.793992859601678
2026-02-28 01:05:00,2026-02-28 01:05:00,SHORT,27.52675184952,27.40778907875209,225.70965383426162,24.37656477505889
2026-02-28 01:50:00,2026-02-28 01:50:00,LONG,27.275584035675003,27.230330088309454,206.135124806628,-11.573679084701642
2026-02-28 02:20:00,2026-02-28 02:20:00,LONG,27.10628855782,27.066777896762122,229.56650394041029,-11.555774557308201
2026-02-28 06:15:00,2026-02-28 06:15:00,LONG,26.824316763460004,26.776011390332034,259.95276649420697,-15.341314675789697
2026-02-28 06:50:00,2026-02-28 06:50:00,LONG,26.391360072119998,26.317523943373775,212.17849067844938,-17.90004335839278
2026-02-28 07:40:00,2026-02-28 07:40:00,SHORT,26.78467766436,26.876184739456708,208.62537258369517,-21.333519258053734
2026-02-28 08:10:00,2026-02-28 08:20:00,SHORT,26.732187263924995,26.82158795873433,231.10993701495963,-23.140883147992728
2026-02-28 08:55:00,2026-02-28 09:10:00,SHORT,26.92069126164,27.00001038980427,228.9278218615558,-20.63077667011528
2026-02-28 09:25:00,2026-02-28 09:25:00,SHORT,27.16071525684,27.23611938357237,254.01706111585432,-21.921310269370117
2026-02-28 09:55:00,2026-02-28 10:10:00,SHORT,27.239723155259995,26.997221395737064,225.22195989112308,52.18457471105527
2026-02-28 10:30:00,2026-02-28 10:30:00,SHORT,27.326731853520002,27.399923370658957,203.73233931820795,-17.144379199145654
2026-02-28 11:10:00,2026-02-28 11:10:00,SHORT,27.496,27.553346056453805,202.177084723236,-13.822320586230326
2026-02-28 11:40:00,2026-02-28 11:55:00,LONG,27.3622629527,27.293448424548004,202.83843027497065,-16.172694964554225
2026-02-28 13:30:00,2026-02-28 13:30:00,LONG,27.21327785568,27.15946366392001,247.61804187336557,-16.01543407292284
2026-02-28 14:00:00,2026-02-28 14:00:00,SHORT,27.63804941865,27.707688358499798,200.08485413627537,-16.151252635517448
